"trial","run","dog","chemical","event","start_time","end_time","cal","target","sniff_freq","sniff_duration","sniff_volume","sniff_vfr","sniff_counts","total_volume"
"2","2","15","Ammonia",2,42.8,43.9,24.2,TRUE,5.46955624355007,0.172499999999999,83.5831502321764,474.676148745732,4,334.332600928706
"2","2","15","Ammonia",3,49.4,50.9,24.2,TRUE,5.74159917590222,0.177142857142856,351.199870268427,2006.91422134315,7,2458.39909187899
"2","2","15","Ammonia",4,54.8,56.8,24.2,TRUE,5.18743576759457,0.18875,40.1530729143813,218.448664334395,8,321.22458331505
"2","2","16","methylbenzoate",1,40.7,41.8,11.6,FALSE,4.28779069767435,0.164,30.6128070421508,203.178254928345,5,153.064035210754
"2","2","16","methylbenzoate",2,62.2,64.4,11.6,FALSE,6.54090711108249,0.16,57.4925678612422,382.894953308924,11,632.418246473664
"2","2","16","Blank",1,62.2,63.4,15.4,FALSE,4.62038982259558,0.164999999999999,101.708676389538,588.078318001918,6,610.252058337228
"2","2","16","Ammonia",1,61.4,62.9,17.3,TRUE,5.70085470085466,0.188571428571428,86.2089436117256,391.421307787621,7,603.462605282079
"2","2","17","methylbenzoate",1,12,12.8,13.2,FALSE,6.21162280701755,0.1675,75.5248099267144,430.099050434748,4,302.099239706857
"2","2","17","methylbenzoate",2,21.8,22,13.2,FALSE,7.69230769230775,NA,NA,NA,1,NA
"2","2","17","bromooctane",1,64.3,65.5,15,FALSE,5.19945697577272,0.197499999999998,177.784220788867,817.164275720386,4,711.13688315547
"2","2","17","Blank",1,23.8,24.8,17,FALSE,5.14982308712958,0.176666666666667,196.326715635117,1056.66570627285,3,588.98014690535
"2","2","17","Ammonia",1,24.6,25.7,18.6,TRUE,6.1984004127967,0.175,154.797591075174,830.587464823013,6,928.785546451046
"2","2","19","methylbenzoate",1,64.1,64.8,10.5,FALSE,7.07442067736189,0.149999999999996,71.9511274405804,479.674182937239,3,215.853382321741
"2","2","19","Blank",1,71.1,72.3,14.7,FALSE,6.7343304843304,0.166666666666667,107.046199360624,648.556288661889,6,642.277196163744
"2","2","19","Ammonia",1,33.7,34.4,16.6,TRUE,5.76201201201203,0.199999999999999,102.937274221989,469.376923411004,2,205.874548443978
"2","2","19","Ammonia",2,55.1,55.7,16.6,TRUE,6.90476190476192,0.16,190.149870016595,1130.11370383449,2,380.299740033191
"2","2","19","Ammonia",3,65.9,66.3,16.6,TRUE,5.55555555555534,0.169999999999995,215.738843502468,1344.77754489817,2,431.477687004936
"2","1","9","Blank",1,34.8,35.6,22.4,FALSE,5.79850361197115,0.1675,279.033577959451,1704.72119520628,4,1116.1343118378
"2","1","9","Blank",2,46,47.1,22.4,FALSE,5.57854406130267,0.172499999999999,133.711971156587,705.448477319585,4,534.847884626347
"2","2","19","bromooctane",1,45.3,46.6,12.5,FALSE,5.69372469635629,0.144285714285714,78.2584966253278,467.022534808083,7,547.809476377294
"2","2","19","bromooctane",2,74.8,75.4,12.5,FALSE,5.95959595959601,0.169999999999995,1900.63523506777,11242.2294635658,2,3801.27047013555
"2","2","19","bromooctane",3,76.7,77.7,12.5,FALSE,6.33116883116885,0.184999999999999,362.175746092104,1535.55429100271,4,1448.70298436842
"2","1","9","2E1H",1,33.5,34.5,24.2,TRUE,5.93434343434343,0.217499999999999,91.8710585797921,630.216820378036,4,367.484234319168
"2","1","9","2E1H",2,50.2,50.9,24.2,TRUE,4,0.2,226.703609600286,1028.47949156443,3,680.110828800858
